_id,code_universite,code_etablissement,code_domaine,inscrits_f,inscrits_m,annee
4065,10,1006,31,26,8,2021
4066,10,1006,31,32,16,2021
4067,10,1006,31,10,3,2021
4068,10,1006,31,43,17,2021
4069,10,1006,31,37,18,2021
4070,10,1006,31,25,8,2021
4071,10,1006,31,9,0,2021
4072,10,1006,31,9,3,2021
4073,10,1006,31,13,8,2021
4074,10,1006,31,3,0,2021
4075,10,1006,31,5,1,2021
4076,10,1006,31,5,1,2021
4077,10,1006,31,29,11,2021
4078,10,1006,31,23,3,2021
4079,10,1006,31,29,10,2021
4080,10,1006,31,3,1,2021
4081,10,1006,31,26,8,2021
4082,10,1006,31,10,4,2021
4083,10,1006,31,32,8,2021
4084,10,1006,31,9,4,2021
4085,10,1006,31,30,10,2021
4086,10,1006,31,7,9,2021
4087,10,1006,31,23,8,2021
4088,10,1006,31,10,6,2021
4089,10,1006,31,85,26,2021
4090,10,1006,34,11,2,2021
4091,10,1018,42,35,30,2021
4092,10,1018,34,161,64,2021
4093,10,1018,31,281,148,2021
4094,10,1018,42,2,3,2021
4095,10,1018,34,49,14,2021
4096,10,1018,31,124,54,2021
4097,10,1018,31,116,43,2021
4098,10,1018,42,29,9,2021
4099,10,1018,31,38,10,2021
4100,10,1018,31,31,35,2021
4101,10,1018,31,15,7,2021
4102,10,1018,34,40,15,2021
4103,10,1018,31,56,16,2021
4104,10,1018,31,47,11,2021
4105,10,1018,31,6,4,2021
4106,10,1018,31,18,12,2021
4107,10,1018,31,58,30,2021
4108,10,1018,31,27,11,2021
4109,10,1018,31,23,10,2021
4110,10,1018,31,16,5,2021
4111,10,1018,31,10,1,2021
4112,10,1018,34,12,5,2021
4113,10,1018,31,42,13,2021
4114,10,1018,31,11,1,2021
4115,10,1018,31,9,5,2021
4116,10,1018,31,8,1,2021
4117,10,1018,31,7,0,2021
4118,10,1018,34,4,1,2021
4119,10,1019,71,33,6,2021
4120,10,1019,71,29,5,2021
4121,10,1019,71,29,7,2021
4122,10,1019,71,28,5,2021
4123,10,1019,71,17,6,2021
4124,10,1019,71,17,3,2021
4125,10,1019,71,41,0,2021
4126,10,1019,71,26,8,2021
4127,10,1019,71,29,2,2021
4128,10,1019,71,24,5,2021
4129,10,1019,71,24,4,2021
4130,10,1019,71,10,5,2021
4131,10,1019,71,38,0,2021
4132,10,1019,71,14,7,2021
4133,10,1019,71,8,1,2021
4134,10,1019,71,27,8,2021
4135,10,1019,71,34,1,2021
4136,10,1019,71,23,8,2021
4137,10,1019,71,31,7,2021
4138,10,1019,71,9,5,2021
4139,10,1019,71,29,0,2021
4140,10,1019,72,21,0,2021
4141,10,1017,42,15,13,2021
4142,10,1017,42,4,5,2021
4143,10,1017,53,9,9,2021
4144,10,1017,53,12,18,2021
4145,10,1017,53,6,8,2021
4146,10,1017,53,5,4,2021
4147,10,1017,53,0,0,2021
4148,10,1017,53,0,5,2021
4149,10,1017,53,37,31,2021
4150,10,1017,53,37,22,2021
4151,10,1017,53,39,33,2021
4152,10,1017,53,33,39,2021
4153,10,1017,53,26,47,2021
4154,10,1017,53,18,55,2021
4155,10,1017,51,28,11,2021
4156,10,1017,51,18,10,2021
4157,10,1017,51,25,20,2021
4158,10,1017,42,36,35,2021
4159,10,1017,42,42,49,2021
4160,10,1017,42,35,35,2021
4161,10,1017,43,34,2,2021
4162,10,1017,43,21,2,2021
4163,10,1017,43,20,2,2021
4164,10,1017,53,6,4,2021
4165,10,1017,53,11,6,2021
4166,10,1017,53,16,8,2021
4167,10,1017,52,10,21,2021
4168,10,1017,52,23,18,2021
4169,10,1017,52,19,18,2021
4170,10,1017,43,5,0,2021
4171,10,1017,43,8,0,2021
4172,10,1017,43,5,0,2021
4173,10,1017,43,5,1,2021
4174,10,1017,43,4,0,2021
4175,10,1017,42,3,1,2021
4176,10,1017,42,6,5,2021
4177,10,1017,42,4,1,2021
4178,10,1017,53,6,1,2021
4179,10,1017,53,1,0,2021
4180,10,1017,53,3,1,2021
4181,10,1017,53,1,1,2021
4182,10,1017,53,1,2,2021
4183,10,1017,53,7,7,2021
4184,10,1017,53,3,4,2021
4185,10,1017,53,1,5,2021
4186,10,1017,53,4,4,2021
4187,10,1017,42,4,2,2021
4188,10,1017,42,15,7,2021
4189,10,1017,42,17,12,2021
4190,10,1017,42,27,7,2021
4191,10,1017,42,3,3,2021
4192,10,1017,51,3,0,2021
4193,10,1017,51,6,0,2021
4194,10,1017,51,4,2,2021
4195,10,1017,51,10,3,2021
4196,10,1017,51,1,1,2021
4197,10,1017,53,0,1,2021
4198,10,1017,53,16,8,2021
4199,10,1017,53,11,9,2021
4200,10,1017,53,16,1,2021
4201,10,1017,53,1,1,2021
4202,10,1017,53,8,7,2021
4203,10,1017,53,15,18,2021
4204,10,1017,53,16,14,2021
4205,10,1017,53,15,11,2021
4206,10,1017,53,2,2,2021
4207,10,1011,53,28,39,2021
4208,10,1011,53,11,18,2021
4209,10,1011,53,13,11,2021
4210,10,1011,53,21,17,2021
4211,10,1011,53,44,23,2021
4212,10,1011,53,44,40,2021
4213,10,1011,42,33,26,2021
4214,10,1011,42,27,33,2021
4215,10,1011,53,34,29,2021
4216,10,1011,53,37,30,2021
4217,10,1011,42,22,22,2021
4218,10,1011,42,13,13,2021
4219,10,1011,53,14,17,2021
4220,10,1011,53,12,8,2021
4221,10,1011,53,7,4,2021
4222,10,1011,42,9,9,2021
4223,10,1011,42,8,5,2021
4224,10,1011,42,7,7,2021
4225,10,1011,53,17,8,2021
4226,10,1011,53,17,7,2021
4227,10,1011,42,11,8,2021
4228,10,1011,53,13,5,2021
4229,10,1011,53,18,4,2021
4230,10,1011,53,34,29,2021
4231,10,1011,42,30,37,2021
4232,10,1011,53,36,27,2021
4233,10,1015,62,70,26,2021
4234,10,1015,62,57,17,2021
4235,10,1015,53,34,131,2021
4236,10,1015,53,29,101,2021
4237,10,1015,53,77,114,2021
4238,10,1015,53,72,108,2021
4239,10,1015,53,104,68,2021
4240,10,1015,53,61,54,2021
4241,10,1007,21,24,14,2021
4242,10,1007,21,14,12,2021
4243,10,1007,21,14,14,2021
4244,10,1007,21,6,9,2021
4245,10,1007,21,6,11,2021
4246,10,1007,21,4,14,2021
4247,10,1007,21,13,4,2021
4248,10,1007,21,5,6,2021
4249,10,1007,21,7,6,2021
4250,10,1007,21,1,5,2021
4251,10,1010,43,114,6,2021
4252,10,1010,71,44,7,2021
4253,10,1010,44,19,1,2021
4254,10,1010,53,13,8,2021
4255,10,1010,51,36,3,2021
4256,10,1010,43,1,0,2021
4257,10,1010,51,25,0,2021
4258,10,1010,43,7,0,2021
4259,10,1010,44,18,3,2021
4260,10,1010,53,11,8,2021
4261,10,1010,53,21,2,2021
4262,10,1010,71,19,3,2021
4263,10,1010,71,14,10,2021
4264,10,1010,51,16,0,2021
4265,10,1010,51,13,2,2021
4266,10,1010,44,6,2,2021
4267,10,1010,81,16,1,2021
4268,10,1010,43,18,0,2021
4269,10,1010,43,18,2,2021
4270,10,1010,81,12,1,2021
4271,10,1010,81,4,1,2021
4272,10,1010,51,15,1,2021
4273,10,1010,51,15,0,2021
4274,10,1010,71,10,2,2021
4275,10,1010,71,8,3,2021
4276,10,1010,43,19,0,2021
4277,10,1010,43,8,0,2021
4278,10,1010,44,18,2,2021
4279,10,1010,44,7,3,2021
4280,10,1010,31,15,0,2021
4281,10,1010,31,15,1,2021
4282,10,1010,81,17,1,2021
4283,10,1010,81,12,2,2021
4284,10,1010,51,15,0,2021
4285,10,1010,31,11,3,2021
4286,10,1010,43,20,3,2021
4287,10,1010,43,22,2,2021
4288,10,1010,43,33,0,2021
4289,10,1009,34,12,2,2021
4290,10,1009,53,16,33,2021
4291,10,1009,31,10,4,2021
4292,10,1009,31,6,4,2021
4293,10,1009,31,5,1,2021
4294,10,1009,42,12,6,2021
4295,10,1009,82,29,13,2021
4296,10,1009,53,11,51,2021
4297,10,1009,53,19,11,2021
4298,10,1009,53,15,16,2021
4299,10,1009,53,3,7,2021
4300,10,1009,53,13,1,2021
4301,10,1009,82,16,11,2021
4302,10,1009,82,10,3,2021
4303,10,1009,81,36,16,2021
4304,10,1009,81,31,6,2021
4305,10,1009,82,21,19,2021
4306,10,1009,82,16,5,2021
4307,10,1009,53,8,21,2021
4308,10,1009,53,0,21,2021
4309,10,1009,53,16,37,2021
4310,10,1009,53,19,13,2021
4311,10,1009,82,22,20,2021
4312,10,1009,82,27,11,2021
4313,10,1009,53,5,49,2021
4314,10,1009,53,15,43,2021
4315,10,1009,42,30,18,2021
4316,10,1009,42,24,11,2021
4317,10,1009,53,16,10,2021
4318,10,1009,53,15,4,2021
4319,10,1009,53,12,17,2021
4320,10,1009,53,20,11,2021
4321,10,1009,82,25,17,2021
4322,10,1009,82,13,6,2021
4323,10,1016,83,120,225,2021
4324,10,1016,83,83,123,2021
4325,10,1016,83,2,0,2021
4326,10,1016,83,6,10,2021
4327,10,1016,83,79,99,2021
4328,10,1016,83,12,18,2021
4329,10,1016,83,17,4,2021
4330,10,1016,83,18,10,2021
4331,10,1016,83,13,5,2021
4332,10,1016,83,19,14,2021
4333,10,1016,83,12,13,2021
4334,10,1016,83,14,15,2021
4335,10,1016,83,11,34,2021
4336,10,1016,83,6,21,2021
4337,10,1016,83,25,29,2021
4338,10,1016,83,26,15,2021
4339,10,1016,83,21,16,2021
4340,10,1016,83,12,13,2021
4341,10,1008,21,3,3,2021
4342,10,1008,21,15,6,2021
4343,10,1008,21,5,0,2021
4344,10,1008,21,3,1,2021
4345,10,1008,21,3,0,2021
4346,10,1008,21,6,1,2021
4347,10,1008,21,5,1,2021
4348,10,1008,21,16,6,2021
4349,10,1008,21,32,9,2021
4350,10,1008,21,14,9,2021
4351,10,1008,21,42,9,2021
4352,10,1008,21,37,1,2021
4353,10,1008,21,6,2,2021
4354,10,1008,21,74,16,2021
4355,10,1008,21,4,4,2021
4356,10,1008,21,10,9,2021
4357,10,1008,21,4,3,2021
4358,10,1008,21,9,2,2021
4359,10,1008,21,5,1,2021
4360,10,1008,21,6,0,2021
4361,10,1008,21,10,1,2021
4362,10,1008,21,4,1,2021
4363,10,1008,21,27,2,2021
4364,10,1008,21,26,3,2021
4365,10,1008,21,15,2,2021
4366,10,1008,21,23,5,2021
4367,10,1008,21,8,2,2021
4368,10,1008,21,12,4,2021
4369,10,1008,21,5,0,2021
4370,10,1008,21,3,4,2021
4371,10,1008,21,10,2,2021
4372,10,1008,21,16,2,2021
4373,10,1008,21,24,1,2021
4374,10,1008,21,8,3,2021
4375,10,1008,21,10,4,2021
4376,10,1008,21,5,2,2021
4377,10,1008,21,11,5,2021
4378,10,1008,21,45,5,2021
4379,10,1008,21,20,1,2021
4380,10,1008,21,10,1,2021
4381,10,1008,21,29,3,2021
4382,10,1008,21,9,3,2021
4383,10,1008,21,14,0,2021
4384,10,1008,21,20,2,2021
4385,10,1008,21,8,2,2021
4386,10,1008,21,11,14,2021
4387,10,1008,21,47,18,2021
4388,10,1008,21,54,7,2021
4389,10,1008,21,73,7,2021
4390,10,1008,21,12,1,2021
4391,10,1008,21,21,15,2021
4392,10,1008,21,75,17,2021
4393,10,1012,42,178,222,2021
4394,10,1012,42,85,72,2021
4395,10,1012,42,25,26,2021
4396,10,1012,42,48,44,2021
4397,10,1012,42,28,36,2021
4398,10,1012,42,29,34,2021
4399,10,1012,42,25,22,2021
4400,10,1012,42,37,16,2021
4401,10,1012,42,12,17,2021
4402,10,1012,42,5,3,2021
4403,10,1012,42,9,9,2021
4404,10,1012,42,5,2,2021
4405,10,1012,42,9,6,2021
4406,10,1012,42,8,4,2021
4407,10,1012,42,8,8,2021
4408,10,1012,42,19,8,2021
4409,10,1012,42,16,7,2021
4410,10,1012,42,13,6,2021
4411,10,1012,42,17,8,2021
4412,10,1012,42,7,3,2021
4413,10,1012,42,20,12,2021
4414,10,1013,71,54,45,2021
4415,10,1013,71,45,43,2021
4416,10,1013,71,12,2,2021
4417,10,1013,71,54,54,2021
4418,10,1014,42,126,65,2021
4419,10,1014,31,207,111,2021
4420,10,1014,34,69,36,2021
4421,10,1014,31,75,41,2021
4422,10,1014,34,30,4,2021
4423,10,1014,31,49,19,2021
4424,10,1014,42,22,11,2021
4425,10,1014,42,24,11,2021
4426,10,1014,42,17,3,2021
4427,10,1014,42,30,0,2021
4428,10,1014,31,22,15,2021
4429,10,1014,31,40,6,2021
4430,10,1014,31,10,0,2021
4431,10,1014,31,15,4,2021
4432,10,1014,31,31,10,2021
4433,10,1014,31,14,5,2021
4434,10,1014,31,28,7,2021
4435,10,1014,34,20,4,2021
4436,10,1014,34,29,8,2021
4437,10,1014,34,8,2,2021
4438,10,1014,34,26,9,2021
4439,10,1014,34,7,2,2021
4440,10,1014,31,84,29,2021
4441,10,1014,31,73,18,2021
4442,10,1014,31,54,10,2021
4443,10,1014,31,42,10,2021
4444,10,1003,22,109,26,2021
4445,10,1003,34,99,32,2021
4446,10,1003,22,45,20,2021
4447,10,1003,34,144,25,2021
4448,10,1003,22,162,63,2021
4449,10,1003,22,17,2,2021
4450,10,1003,22,55,12,2021
4451,10,1003,22,9,2,2021
4452,10,1003,22,24,8,2021
4453,10,1003,22,51,18,2021
4454,10,1003,34,18,1,2021
4455,10,1003,22,12,3,2021
4456,10,1003,22,37,17,2021
4457,10,1003,34,20,0,2021
4458,10,1003,34,66,6,2021
4459,10,1003,22,56,9,2021
4460,10,1003,22,9,2,2021
4461,10,1003,22,4,0,2021
4462,10,1003,22,34,15,2021
4463,10,1003,22,11,0,2021
4464,10,1003,34,59,17,2021
4465,10,1003,22,15,2,2021
4466,10,1003,22,4,1,2021
4467,10,1003,34,2,2,2021
4468,10,1003,22,10,0,2021
4469,10,1003,22,66,7,2021
4470,10,1003,22,12,3,2021
4471,10,1003,22,19,7,2021
4472,10,1003,22,62,17,2021
4473,10,1003,34,6,4,2021
4474,10,1003,22,36,7,2021
4475,10,1003,22,38,12,2021
4476,10,1003,22,20,4,2021
4477,10,1003,22,20,14,2021
4478,10,1003,34,37,15,2021
4479,10,1003,22,19,5,2021
4480,10,1003,22,19,6,2021
4481,10,1003,34,87,13,2021
4482,10,1003,22,2,1,2021
4483,10,1003,22,25,4,2021
4484,10,1003,22,33,16,2021
4485,10,1003,34,10,3,2021
4486,10,1003,22,36,5,2021
4487,10,1003,22,17,0,2021
4488,10,1003,22,8,6,2021
4489,10,1003,34,29,3,2021
4490,10,1003,22,13,4,2021
4491,10,1003,22,11,10,2021
4492,10,1003,22,28,9,2021
4493,10,1003,34,75,10,2021
4494,10,1003,22,11,0,2021
4495,10,1003,22,4,9,2021
4496,10,1003,34,1,2,2021
4497,10,1003,22,3,1,2021
4498,10,1003,22,8,5,2021
4499,10,1003,34,3,6,2021
4500,10,1003,22,7,0,2021
4501,10,1003,22,18,6,2021
4502,10,1003,22,8,4,2021
4503,10,1003,34,0,1,2021
4504,10,1003,22,4,3,2021
4505,10,1003,22,6,0,2021
4506,10,1003,34,2,3,2021
4507,10,1003,22,2,1,2021
4508,10,1003,22,16,3,2021
4509,10,1003,22,4,6,2021
4510,10,1003,34,1,0,2021
4511,10,1003,22,10,9,2021
4512,10,1003,22,11,1,2021
4513,10,1003,34,3,6,2021
4514,10,1003,22,4,1,2021
4515,10,1003,22,9,2,2021
4516,10,1003,22,1,0,2021
4517,10,1003,34,1,1,2021
4518,10,1003,22,7,1,2021
4519,10,1003,22,4,2,2021
4520,10,1003,34,1,4,2021
4521,10,1003,22,0,2,2021
4522,10,1003,22,3,2,2021
4523,10,1003,22,1,1,2021
4524,10,1003,22,2,0,2021
4525,10,1003,34,0,1,2021
4526,10,1003,34,64,12,2021
4527,10,1003,22,15,14,2021
4528,10,1003,22,21,2,2021
4529,10,1003,22,73,24,2021
4530,10,1003,22,17,0,2021
4531,10,1003,34,62,9,2021
4532,10,1003,22,19,3,2021
4533,10,1003,22,44,14,2021
4534,10,1003,22,13,3,2021
4535,10,1003,22,38,3,2021
4536,10,1003,34,12,3,2021
4537,10,1003,34,10,6,2021
4538,10,1003,22,19,3,2021
4539,10,1003,22,30,0,2021
4540,10,1003,22,17,3,2021
4541,10,1004,32,483,136,2021
4542,10,1004,32,298,78,2021
4543,10,1004,32,109,33,2021
4544,10,1004,32,56,21,2021
4545,10,1004,32,24,1,2021
4546,10,1004,31,5,3,2021
4547,10,1004,32,21,3,2021
4548,10,1004,32,12,0,2021
4549,10,1004,32,12,4,2021
4550,10,1004,32,7,3,2021
4551,10,1004,32,63,16,2021
4552,10,1004,32,24,12,2021
4553,10,1004,32,24,8,2021
4554,10,1004,31,14,2,2021
4555,10,1004,32,43,14,2021
4556,10,1004,32,14,7,2021
4557,10,1004,32,19,3,2021
4558,10,1004,32,14,7,2021
4559,10,1004,32,66,21,2021
4560,10,1004,32,44,9,2021
4561,10,1004,32,35,5,2021
4562,10,1004,31,11,3,2021
4563,10,1004,32,37,24,2021
4564,10,1004,32,18,1,2021
4565,10,1004,32,20,6,2021
4566,10,1004,32,14,6,2021
4567,10,1004,32,29,21,2021
4568,10,1004,32,26,34,2021
4569,10,1004,32,27,21,2021
4570,10,1004,32,5,3,2021
4571,10,1004,32,20,16,2021
4572,10,1004,32,24,13,2021
4573,10,1004,32,23,13,2021
4574,10,1004,32,3,3,2021
4575,10,1004,32,9,3,2021
4576,10,1004,32,2,0,2021
4577,10,1002,34,12,5,2021
4578,10,1002,42,31,30,2021
4579,10,1002,34,34,3,2021
4580,10,1002,31,23,7,2021
4581,10,1002,31,42,15,2021
4582,10,1002,31,18,5,2021
4583,10,1002,31,56,8,2021
4584,10,1002,34,58,12,2021
4585,10,1002,31,31,14,2021
4586,10,1002,31,63,20,2021
4587,10,1002,34,55,19,2021
4588,10,1002,31,23,8,2021
4589,10,1002,31,49,21,2021
4590,10,1002,42,79,90,2021
4591,10,1002,42,48,30,2021
4592,10,1002,34,181,74,2021
4593,10,1002,34,149,43,2021
4594,10,1002,31,78,16,2021
4595,10,1002,34,37,29,2021
4596,10,1002,34,41,31,2021
4597,10,1002,34,32,18,2021
4598,10,1002,34,20,5,2021
4599,10,1002,34,19,4,2021
4600,10,1002,42,13,3,2021
4601,10,1002,42,16,4,2021
4602,10,1002,42,30,2,2021
4603,10,1002,42,17,5,2021
4604,10,1002,42,13,6,2021
4605,10,1002,31,0,0,2021
4606,10,1002,31,0,1,2021
4607,10,1002,31,5,0,2021
4608,10,1002,31,5,1,2021
4609,10,1002,31,2,0,2021
4610,10,1002,31,5,1,2021
4611,10,1002,31,3,3,2021
4612,10,1002,31,2,3,2021
4613,10,1002,31,6,0,2021
4614,10,1002,31,4,2,2021
4615,10,1002,31,18,48,2021
4616,10,1002,31,4,31,2021
4617,10,1002,31,10,18,2021
4618,10,1002,31,8,7,2021
4619,10,1002,31,22,5,2021
4620,10,1002,31,24,11,2021
4621,10,1002,31,16,12,2021
4622,10,1002,31,29,19,2021
4623,10,1002,31,31,10,2021
4624,10,1002,31,18,4,2021
4625,10,1002,31,7,4,2021
4626,10,1002,31,6,4,2021
4627,10,1002,31,11,1,2021
4628,10,1002,31,4,0,2021
4629,10,1002,31,5,4,2021
4630,10,1002,31,12,23,2021
4631,10,1002,31,10,10,2021
4632,10,1002,31,11,3,2021
4633,10,1002,31,9,0,2021
4634,10,1002,31,4,0,2021
4635,10,1002,31,312,166,2021
4636,10,1002,31,180,65,2021
4637,10,1002,31,7,0,2021
4638,10,1002,31,3,4,2021
4639,10,1002,31,18,11,2021
4640,10,1002,42,11,6,2021
4641,10,1002,42,6,5,2021
4642,10,1002,31,20,4,2021
4643,10,1002,31,17,2,2021
4644,10,1002,31,15,6,2021
4645,10,1002,31,13,1,2021
4646,10,1002,31,25,6,2021
4647,10,1002,31,14,10,2021
4648,10,1002,34,26,7,2021
4649,10,1002,34,23,6,2021
4650,10,1002,42,24,7,2021
4651,10,1002,42,18,9,2021
4652,10,1002,31,15,5,2021
4653,10,1002,31,9,3,2021
4654,10,1002,31,24,4,2021
4655,10,1002,31,11,1,2021
4656,10,1002,34,30,2,2021
4657,10,1002,34,21,3,2021
4658,10,1002,31,32,6,2021
4659,10,1002,31,9,0,2021
4660,10,1002,42,4,3,2021
4661,10,1002,42,11,3,2021
4662,10,1002,34,16,5,2021
4663,10,1002,34,10,4,2021
4664,10,1002,34,18,3,2021
4665,10,1002,34,22,3,2021
4666,10,1002,31,51,24,2021
4667,10,1002,31,60,18,2021
4668,10,1001,44,35,5,2021
4669,10,1001,42,16,9,2021
4670,10,1001,44,12,10,2021
4671,10,1001,44,17,10,2021
4672,10,1001,41,16,17,2021
4673,10,1001,44,16,2,2021
4674,10,1001,43,40,2,2021
4675,10,1001,43,11,0,2021
4676,10,1001,43,17,1,2021
4677,10,1001,53,36,54,2021
4678,10,1001,53,30,31,2021
4679,10,1001,53,83,47,2021
4680,10,1001,53,59,39,2021
4681,10,1001,62,54,14,2021
4682,10,1001,62,57,18,2021
4683,10,1001,44,18,4,2021
4684,10,1001,44,21,0,2021
4685,10,1001,41,10,1,2021
4686,10,1001,42,21,9,2021
4687,10,1001,51,4,4,2021
4688,10,1001,43,22,3,2021
4689,10,1001,53,14,11,2021
4690,10,1001,44,13,3,2021
4691,10,1001,44,15,2,2021
4692,10,1001,43,29,4,2021
4693,10,1001,43,33,1,2021
4694,10,1001,44,34,7,2021
4695,10,1001,44,47,9,2021
4696,10,1001,53,14,35,2021
4697,10,1001,53,14,36,2021
4698,10,1001,42,37,40,2021
4699,10,1001,42,25,11,2021
4700,10,1001,41,10,4,2021
4701,10,1001,41,12,7,2021
4702,10,1001,41,18,10,2021
4703,10,1001,41,23,6,2021
4704,10,1001,44,8,2,2021
4705,10,1001,44,6,1,2021
4706,10,1001,44,21,4,2021
4707,10,1001,44,18,4,2021
4708,10,1001,44,10,9,2021
4709,10,1001,44,8,2,2021
4710,10,1001,44,4,0,2021
4711,10,1001,44,7,1,2021
4712,10,1001,42,45,72,2021
4713,10,1001,42,28,27,2021
4714,10,1001,44,22,9,2021
4715,10,1001,44,30,5,2021
4716,10,1001,43,30,1,2021
4717,10,1001,43,27,2,2021
4718,10,1001,43,14,1,2021
4719,10,1001,43,8,3,2021
4720,10,1001,43,13,4,2021
4721,10,1001,43,25,6,2021
4722,10,1001,53,10,0,2021
4723,10,1001,51,6,15,2021
4724,10,1001,44,19,0,2021
4725,10,1001,44,10,2,2021
4726,10,1001,41,11,5,2021
4727,10,1001,41,10,4,2021
4728,10,1001,44,4,9,2021
4729,10,1001,44,13,3,2021
4730,10,1001,42,11,1,2021
4731,10,1001,42,12,4,2021
4732,10,1001,44,11,1,2021
4733,10,1001,44,6,0,2021
4734,10,1001,42,4,3,2021
4735,10,1001,42,13,1,2021
4736,10,1001,44,9,3,2021
4737,10,1001,44,16,10,2021
4738,10,1001,44,19,8,2021
4739,10,1001,44,5,4,2021
4740,10,1001,44,8,2,2021
4741,10,1001,44,7,3,2021
4742,10,1001,44,14,5,2021
4743,10,1001,44,3,3,2021
4744,10,1001,44,22,4,2021
4745,10,1001,44,10,6,2021
4746,10,1001,44,7,1,2021
4747,10,1001,44,9,0,2021
4748,10,1001,41,11,3,2021
4749,10,1001,41,4,1,2021
4750,10,1001,41,5,2,2021
4751,10,1001,43,8,0,2021
4752,10,1001,51,22,3,2021
4753,10,1001,51,16,2,2021
4754,10,1001,53,9,9,2021
4755,10,1001,53,16,9,2021
4756,10,1001,51,8,8,2021
4757,10,1001,43,29,4,2021
4758,10,1001,43,21,1,2021
4759,10,1001,44,26,2,2021
4760,10,1001,44,16,1,2021
4761,10,1001,44,9,3,2021
4762,10,1001,53,9,10,2021
4763,10,1005,71,189,101,2021
4764,10,1005,71,169,114,2021
4765,10,1005,71,166,121,2021
4766,10,1005,71,168,91,2021
4767,10,1005,71,151,105,2021
4768,10,1005,71,173,92,2021
4769,10,1005,71,18,10,2021
4770,10,1005,71,14,2,2021
4771,10,1005,71,16,4,2021
4772,10,1005,71,18,2,2021
4773,10,1005,71,8,5,2021
4774,10,1005,71,23,13,2021
4775,10,1005,71,12,13,2021
4776,10,1005,71,20,3,2021
4777,10,1005,71,17,3,2021
4778,10,1005,71,25,4,2021
4779,10,1005,71,13,2,2021
4780,10,1005,71,10,3,2021
4781,10,1005,71,10,4,2021
4782,10,1005,71,25,1,2021
4783,10,1005,71,7,3,2021
4784,10,1005,71,1,1,2021
4785,10,1005,71,6,1,2021
4786,10,1005,71,22,5,2021
4787,7,704,31,208,96,2021
4788,7,704,34,67,34,2021
4789,7,704,31,224,78,2021
4790,7,704,34,50,15,2021
4791,7,704,31,43,14,2021
4792,7,704,31,81,17,2021
4793,7,704,31,56,18,2021
4794,7,704,31,6,2,2021
4795,7,704,31,46,16,2021
4796,7,704,31,22,12,2021
4797,7,704,31,13,13,2021
4798,7,704,31,24,6,2021
4799,7,704,31,22,6,2021
4800,7,704,31,26,6,2021
4801,7,704,31,17,5,2021
4802,7,704,31,22,12,2021
4803,7,704,31,6,4,2021
4804,7,704,31,8,5,2021
4805,7,704,31,26,5,2021
4806,7,704,31,23,12,2021
4807,7,704,31,25,7,2021
4808,7,704,31,23,7,2021
4809,7,704,31,22,13,2021
4810,7,704,31,22,5,2021
4811,7,704,31,23,4,2021
4812,7,704,31,36,7,2021
4813,7,704,31,9,8,2021
4814,7,704,31,12,3,2021
4815,7,704,31,8,2,2021
4816,7,704,31,6,3,2021
4817,7,715,44,30,6,2021
4818,7,715,41,20,6,2021
4819,7,715,41,7,4,2021
4820,7,715,41,16,10,2021
4821,7,715,44,10,1,2021
4822,7,715,44,11,3,2021
4823,7,715,44,43,5,2021
4824,7,715,44,37,1,2021
4825,7,715,44,20,1,2021
4826,7,715,44,42,23,2021
4827,7,715,44,12,8,2021
4828,7,715,53,22,22,2021
4829,7,715,42,25,25,2021
4830,7,715,53,53,108,2021
4831,7,715,53,13,11,2021
4832,7,715,53,20,18,2021
4833,7,715,53,15,30,2021
4834,7,715,42,33,45,2021
4835,7,715,42,33,36,2021
4836,7,715,42,20,32,2021
4837,7,715,53,59,37,2021
4838,7,715,53,50,48,2021
4839,7,715,53,65,17,2021
4840,7,715,53,50,10,2021
4841,7,715,41,8,4,2021
4842,7,715,41,3,5,2021
4843,7,715,44,20,1,2021
4844,7,715,44,11,2,2021
4845,7,715,44,6,0,2021
4846,7,715,53,8,6,2021
4847,7,715,53,7,7,2021
4848,7,715,53,10,6,2021
4849,7,715,53,5,2,2021
4850,7,715,53,13,12,2021
4851,7,715,53,16,5,2021
4852,7,715,41,4,4,2021
4853,7,715,44,3,3,2021
4854,7,715,41,4,2,2021
4855,7,715,44,11,1,2021
4856,7,715,41,8,6,2021
4857,7,715,44,6,2,2021
4858,7,715,41,11,4,2021
4859,7,715,41,8,0,2021
4860,7,715,44,3,0,2021
4861,7,715,44,1,1,2021
4862,7,716,71,13,2,2021
4863,7,716,71,18,1,2021
4864,7,716,71,19,4,2021
4865,7,716,71,25,3,2021
4866,7,716,71,36,1,2021
4867,7,716,71,29,4,2021
4868,7,716,71,35,5,2021
4869,7,716,71,32,5,2021
4870,7,716,71,36,3,2021
4871,7,716,72,30,2,2021
4872,7,716,72,38,0,2021
4873,7,716,72,33,0,2021
4874,7,716,71,21,1,2021
4875,7,716,71,24,1,2021
4876,7,714,53,40,28,2021
4877,7,714,53,35,28,2021
4878,7,714,53,33,24,2021
4879,7,714,42,23,25,2021
4880,7,714,42,20,28,2021
4881,7,714,42,19,15,2021
4882,7,714,53,14,15,2021
4883,7,714,53,13,14,2021
4884,7,714,53,11,10,2021
4885,7,714,53,13,12,2021
4886,7,714,53,11,13,2021
4887,7,714,53,16,8,2021
4888,7,714,53,20,18,2021
4889,7,714,53,20,28,2021
4890,7,714,53,14,27,2021
4891,7,714,53,2,8,2021
